sequence;count;avg_score
Re8 Nb7 Bf8 Nd6+ Kf4 Nxe8 Nd7 Nd6 Bf5 Nxf5;1;5.0
Nb7 Bf8 Nd6+ Kf4 Nxe8 Nd7 Nd6 Bf5 Nxf5 g4;1;5.0
Bf8 Nd6+ Kf4 Nxe8 Nd7 Nd6 Bf5 Nxf5 g4 Nh4;1;5.0
Nd6+ Kf4 Nxe8 Nd7 Nd6 Bf5 Nxf5 g4 Nh4 Ne5;1;5.0
Kf4 Nxe8 Nd7 Nd6 Bf5 Nxf5 g4 Nh4 Ne5 Nf3;1;5.0
Nxe8 Nd7 Nd6 Bf5 Nxf5 g4 Nh4 Ne5 Nf3 Nxf3+;1;5.0
Nd7 Nd6 Bf5 Nxf5 g4 Nh4 Ne5 Nf3 Nxf3+ gxf3;1;5.0
Nd6 Bf5 Nxf5 g4 Nh4 Ne5 Nf3 Nxf3+ gxf3 Bb4;1;5.0
Bf5 Nxf5 g4 Nh4 Ne5 Nf3 Nxf3+ gxf3 Bb4 fxg4;1;5.0
Nxf5 g4 Nh4 Ne5 Nf3 Nxf3+ gxf3 Bb4 fxg4 Ke5;1;5.0
g4 Nh4 Ne5 Nf3 Nxf3+ gxf3 Bb4 fxg4 Ke5 Rg1;1;5.0
Nh4 Ne5 Nf3 Nxf3+ gxf3 Bb4 fxg4 Ke5 Rg1 Kf4;1;5.0
Ne5 Nf3 Nxf3+ gxf3 Bb4 fxg4 Ke5 Rg1 Kf4 e3+;1;5.0
Nf3 Nxf3+ gxf3 Bb4 fxg4 Ke5 Rg1 Kf4 e3+ Ke5;1;5.0
Nxf3+ gxf3 Bb4 fxg4 Ke5 Rg1 Kf4 e3+ Ke5 Rg3;1;5.0
gxf3 Bb4 fxg4 Ke5 Rg1 Kf4 e3+ Ke5 Rg3 Bd6;1;5.0
Bb4 fxg4 Ke5 Rg1 Kf4 e3+ Ke5 Rg3 Bd6 Rf3;1;5.0
fxg4 Ke5 Rg1 Kf4 e3+ Ke5 Rg3 Bd6 Rf3 exf3;1;5.0
Ke5 Rg1 Kf4 e3+ Ke5 Rg3 Bd6 Rf3 exf3 Bg2;1;5.0
Rg1 Kf4 e3+ Ke5 Rg3 Bd6 Rf3 exf3 Bg2 Ke4;1;5.0
Kf4 e3+ Ke5 Rg3 Bd6 Rf3 exf3 Bg2 Ke4 Bxf3+;1;5.0
e3+ Ke5 Rg3 Bd6 Rf3 exf3 Bg2 Ke4 Bxf3+ Ke5;1;5.0
Ke5 Rg3 Bd6 Rf3 exf3 Bg2 Ke4 Bxf3+ Ke5 Bd5;1;5.0
Rg3 Bd6 Rf3 exf3 Bg2 Ke4 Bxf3+ Ke5 Bd5 Kxd5;1;5.0
Bd6 Rf3 exf3 Bg2 Ke4 Bxf3+ Ke5 Bd5 Kxd5 Nc3+;1;5.0
Rf3 exf3 Bg2 Ke4 Bxf3+ Ke5 Bd5 Kxd5 Nc3+ Ke5;1;5.0
exf3 Bg2 Ke4 Bxf3+ Ke5 Bd5 Kxd5 Nc3+ Ke5 Nb5;1;5.0
Bg2 Ke4 Bxf3+ Ke5 Bd5 Kxd5 Nc3+ Ke5 Nb5 Bb4;1;5.0
Ke4 Bxf3+ Ke5 Bd5 Kxd5 Nc3+ Ke5 Nb5 Bb4 b3;1;5.0
Bxf3+ Ke5 Bd5 Kxd5 Nc3+ Ke5 Nb5 Bb4 b3 Ke4;1;5.0
Ke5 Bd5 Kxd5 Nc3+ Ke5 Nb5 Bb4 b3 Ke4 Qf3+;1;5.0
Bd5 Kxd5 Nc3+ Ke5 Nb5 Bb4 b3 Ke4 Qf3+ Kxf3;1;5.0
Kxd5 Nc3+ Ke5 Nb5 Bb4 b3 Ke4 Qf3+ Kxf3 c3;1;5.0
Nc3+ Ke5 Nb5 Bb4 b3 Ke4 Qf3+ Kxf3 c3 Kg2;1;5.0
Ke5 Nb5 Bb4 b3 Ke4 Qf3+ Kxf3 c3 Kg2 d4;1;5.0
Nb5 Bb4 b3 Ke4 Qf3+ Kxf3 c3 Kg2 d4 Bxc3+;1;5.0
Bb4 b3 Ke4 Qf3+ Kxf3 c3 Kg2 d4 Bxc3+ Bd2;1;5.0
b3 Ke4 Qf3+ Kxf3 c3 Kg2 d4 Bxc3+ Bd2 Bxa1;1;5.0
Ke4 Qf3+ Kxf3 c3 Kg2 d4 Bxc3+ Bd2 Bxa1 d5;1;5.0
Qf3+ Kxf3 c3 Kg2 d4 Bxc3+ Bd2 Bxa1 d5 Be5;1;5.0
Kxf3 c3 Kg2 d4 Bxc3+ Bd2 Bxa1 d5 Be5 d6;1;5.0
c3 Kg2 d4 Bxc3+ Bd2 Bxa1 d5 Be5 d6 Bb2;1;5.0
Kg2 d4 Bxc3+ Bd2 Bxa1 d5 Be5 d6 Bb2 d7;1;5.0
d4 Bxc3+ Bd2 Bxa1 d5 Be5 d6 Bb2 d7 Be5;1;5.0
Bxc3+ Bd2 Bxa1 d5 Be5 d6 Bb2 d7 Be5 d8=Q;1;5.0
Bd2 Bxa1 d5 Be5 d6 Bb2 d7 Be5 d8=Q Bb2;1;5.0
Bxa1 d5 Be5 d6 Bb2 d7 Be5 d8=Q Bb2 Qc7;1;5.0
d5 Be5 d6 Bb2 d7 Be5 d8=Q Bb2 Qc7 Be5;1;5.0
Be5 d6 Bb2 d7 Be5 d8=Q Bb2 Qc7 Be5 Qxe5;1;5.0
d6 Bb2 d7 Be5 d8=Q Bb2 Qc7 Be5 Qxe5 Kf3;1;5.0
Bb2 d7 Be5 d8=Q Bb2 Qc7 Be5 Qxe5 Kf3 Qf5+;1;5.0
d7 Be5 d8=Q Bb2 Qc7 Be5 Qxe5 Kf3 Qf5+ Kg2;1;5.0
Be5 d8=Q Bb2 Qc7 Be5 Qxe5 Kf3 Qf5+ Kg2 Bc3;1;5.0
d8=Q Bb2 Qc7 Be5 Qxe5 Kf3 Qf5+ Kg2 Bc3 Kg1;1;5.0
Bb2 Qc7 Be5 Qxe5 Kf3 Qf5+ Kg2 Bc3 Kg1 Nd4;1;5.0
Qc7 Be5 Qxe5 Kf3 Qf5+ Kg2 Bc3 Kg1 Nd4 Kg2;1;5.0
Be5 Qxe5 Kf3 Qf5+ Kg2 Bc3 Kg1 Nd4 Kg2 Ne2;1;5.0
Qxe5 Kf3 Qf5+ Kg2 Bc3 Kg1 Nd4 Kg2 Ne2 Kh1;1;5.0
Kf3 Qf5+ Kg2 Bc3 Kg1 Nd4 Kg2 Ne2 Kh1 Qf3+;1;5.0
Qf5+ Kg2 Bc3 Kg1 Nd4 Kg2 Ne2 Kh1 Qf3+ Kxh2;1;5.0
Kg2 Bc3 Kg1 Nd4 Kg2 Ne2 Kh1 Qf3+ Kxh2 Qxh3+;1;5.0
Bc3 Kg1 Nd4 Kg2 Ne2 Kh1 Qf3+ Kxh2 Qxh3+ Kxh3;1;5.0
Kg1 Nd4 Kg2 Ne2 Kh1 Qf3+ Kxh2 Qxh3+ Kxh3 Be5;1;5.0
Nd4 Kg2 Ne2 Kh1 Qf3+ Kxh2 Qxh3+ Kxh3 Be5 Kg2;1;5.0
Kg2 Ne2 Kh1 Qf3+ Kxh2 Qxh3+ Kxh3 Be5 Kg2 Bg3;1;5.0
Ne2 Kh1 Qf3+ Kxh2 Qxh3+ Kxh3 Be5 Kg2 Bg3 Kf3;1;5.0
Kh1 Qf3+ Kxh2 Qxh3+ Kxh3 Be5 Kg2 Bg3 Kf3 a4;1;5.0
Qf3+ Kxh2 Qxh3+ Kxh3 Be5 Kg2 Bg3 Kf3 a4 Ke4;1;5.0
Kxh2 Qxh3+ Kxh3 Be5 Kg2 Bg3 Kf3 a4 Ke4 b4;1;5.0
Qxh3+ Kxh3 Be5 Kg2 Bg3 Kf3 a4 Ke4 b4 Kf3;1;5.0
Kxh3 Be5 Kg2 Bg3 Kf3 a4 Ke4 b4 Kf3 a5;1;5.0
Be5 Kg2 Bg3 Kf3 a4 Ke4 b4 Kf3 a5 Ke4;1;5.0
Kg2 Bg3 Kf3 a4 Ke4 b4 Kf3 a5 Ke4 b5;1;5.0
Bg3 Kf3 a4 Ke4 b4 Kf3 a5 Ke4 b5 Kf3;1;5.0
Kf3 a4 Ke4 b4 Kf3 a5 Ke4 b5 Kf3 a6;1;5.0
a4 Ke4 b4 Kf3 a5 Ke4 b5 Kf3 a6 Ke4;1;5.0
Ke4 b4 Kf3 a5 Ke4 b5 Kf3 a6 Ke4 b6;1;5.0
b4 Kf3 a5 Ke4 b5 Kf3 a6 Ke4 b6 Kf3;1;5.0
Kf3 a5 Ke4 b5 Kf3 a6 Ke4 b6 Kf3 a7;1;5.0
a5 Ke4 b5 Kf3 a6 Ke4 b6 Kf3 a7 Ke4;1;5.0
Ke4 b5 Kf3 a6 Ke4 b6 Kf3 a7 Ke4 b7;1;5.0
b5 Kf3 a6 Ke4 b6 Kf3 a7 Ke4 b7 Kf3;1;5.0
Kf3 a6 Ke4 b6 Kf3 a7 Ke4 b7 Kf3 a8=Q;1;5.0
a6 Ke4 b6 Kf3 a7 Ke4 b7 Kf3 a8=Q Ke4;1;5.0
Ke4 b6 Kf3 a7 Ke4 b7 Kf3 a8=Q Ke4 b8=Q+;1;5.0
b6 Kf3 a7 Ke4 b7 Kf3 a8=Q Ke4 b8=Q+ Kd3;1;5.0
Kf3 a7 Ke4 b7 Kf3 a8=Q Ke4 b8=Q+ Kd3 Qd8+;1;5.0
a7 Ke4 b7 Kf3 a8=Q Ke4 b8=Q+ Kd3 Qd8+ Kc2;1;5.0
Ke4 b7 Kf3 a8=Q Ke4 b8=Q+ Kd3 Qd8+ Kc2 Qab8;1;5.0
Nf6 Nf7 a5 Nxd8 Nc6 Nxb7 Kd7 Nd8 Rb8 Nb7;1;5.0
Nf7 a5 Nxd8 Nc6 Nxb7 Kd7 Nd8 Rb8 Nb7 Bxb7;1;5.0
a5 Nxd8 Nc6 Nxb7 Kd7 Nd8 Rb8 Nb7 Bxb7 Nc3;1;5.0
Nxd8 Nc6 Nxb7 Kd7 Nd8 Rb8 Nb7 Bxb7 Nc3 e5;1;5.0
Nc6 Nxb7 Kd7 Nd8 Rb8 Nb7 Bxb7 Nc3 e5 Ne4;1;5.0
Nxb7 Kd7 Nd8 Rb8 Nb7 Bxb7 Nc3 e5 Ne4 Ba8;1;5.0
Kd7 Nd8 Rb8 Nb7 Bxb7 Nc3 e5 Ne4 Ba8 Nxf6+;1;5.0
Nd8 Rb8 Nb7 Bxb7 Nc3 e5 Ne4 Ba8 Nxf6+ Kd6;1;5.0
Rb8 Nb7 Bxb7 Nc3 e5 Ne4 Ba8 Nxf6+ Kd6 Ne8+;1;5.0
Nb7 Bxb7 Nc3 e5 Ne4 Ba8 Nxf6+ Kd6 Ne8+ Ke7;1;5.0
Bxb7 Nc3 e5 Ne4 Ba8 Nxf6+ Kd6 Ne8+ Ke7 Nxg7;1;5.0
Nc3 e5 Ne4 Ba8 Nxf6+ Kd6 Ne8+ Ke7 Nxg7 Kd6;1;5.0
e5 Ne4 Ba8 Nxf6+ Kd6 Ne8+ Ke7 Nxg7 Kd6 Ne8+;1;5.0
Ne4 Ba8 Nxf6+ Kd6 Ne8+ Ke7 Nxg7 Kd6 Ne8+ Ke7;1;5.0
Ba8 Nxf6+ Kd6 Ne8+ Ke7 Nxg7 Kd6 Ne8+ Ke7 Nxc7;1;5.0
Nxf6+ Kd6 Ne8+ Ke7 Nxg7 Kd6 Ne8+ Ke7 Nxc7 h4;1;5.0
Kd6 Ne8+ Ke7 Nxg7 Kd6 Ne8+ Ke7 Nxc7 h4 Ne6;1;5.0
Ne8+ Ke7 Nxg7 Kd6 Ne8+ Ke7 Nxc7 h4 Ne6 Re8;1;5.0
Ke7 Nxg7 Kd6 Ne8+ Ke7 Nxc7 h4 Ne6 Re8 Nc5;1;5.0
Nxg7 Kd6 Ne8+ Ke7 Nxc7 h4 Ne6 Re8 Nc5 Rd8;1;5.0
Kd6 Ne8+ Ke7 Nxc7 h4 Ne6 Re8 Nc5 Rd8 Nb7;1;5.0
Ne8+ Ke7 Nxc7 h4 Ne6 Re8 Nc5 Rd8 Nb7 Kd7;1;5.0
Ke7 Nxc7 h4 Ne6 Re8 Nc5 Rd8 Nb7 Kd7 Nxa5;1;5.0
Nxc7 h4 Ne6 Re8 Nc5 Rd8 Nb7 Kd7 Nxa5 Be7;1;5.0
h4 Ne6 Re8 Nc5 Rd8 Nb7 Kd7 Nxa5 Be7 Nb7;1;5.0
Ne6 Re8 Nc5 Rd8 Nb7 Kd7 Nxa5 Be7 Nb7 Bb4;1;5.0
Re8 Nc5 Rd8 Nb7 Kd7 Nxa5 Be7 Nb7 Bb4 Nxd8;1;5.0
Nc5 Rd8 Nb7 Kd7 Nxa5 Be7 Nb7 Bb4 Nxd8 Ke7;1;5.0
Rd8 Nb7 Kd7 Nxa5 Be7 Nb7 Bb4 Nxd8 Ke7 Nf7;1;5.0
Nb7 Kd7 Nxa5 Be7 Nb7 Bb4 Nxd8 Ke7 Nf7 Bb7;1;5.0
Kd7 Nxa5 Be7 Nb7 Bb4 Nxd8 Ke7 Nf7 Bb7 Nd6;1;5.0
Nxa5 Be7 Nb7 Bb4 Nxd8 Ke7 Nf7 Bb7 Nd6 Ba8;1;5.0
Be7 Nb7 Bb4 Nxd8 Ke7 Nf7 Bb7 Nd6 Ba8 Nb7;1;5.0
Nb7 Bb4 Nxd8 Ke7 Nf7 Bb7 Nd6 Ba8 Nb7 Kd7;1;5.0
Bb4 Nxd8 Ke7 Nf7 Bb7 Nd6 Ba8 Nb7 Kd7 Nd6;1;5.0
Nxd8 Ke7 Nf7 Bb7 Nd6 Ba8 Nb7 Kd7 Nd6 Ke7;1;5.0
Ke7 Nf7 Bb7 Nd6 Ba8 Nb7 Kd7 Nd6 Ke7 Nf7;1;5.0
Nf7 Bb7 Nd6 Ba8 Nb7 Kd7 Nd6 Ke7 Nf7 Bb7;1;5.0
Bb7 Nd6 Ba8 Nb7 Kd7 Nd6 Ke7 Nf7 Bb7 Nxe5;1;5.0
Nd6 Ba8 Nb7 Kd7 Nd6 Ke7 Nf7 Bb7 Nxe5 Kd6;1;5.0
Ba8 Nb7 Kd7 Nd6 Ke7 Nf7 Bb7 Nxe5 Kd6 Nc4+;1;5.0
Nb7 Kd7 Nd6 Ke7 Nf7 Bb7 Nxe5 Kd6 Nc4+ Ke7;1;5.0
Kd7 Nd6 Ke7 Nf7 Bb7 Nxe5 Kd6 Nc4+ Ke7 Nb6;1;5.0
Nd6 Ke7 Nf7 Bb7 Nxe5 Kd6 Nc4+ Ke7 Nb6 Kd6;1;5.0
Ke7 Nf7 Bb7 Nxe5 Kd6 Nc4+ Ke7 Nb6 Kd6 Nd7;1;5.0
Nf7 Bb7 Nxe5 Kd6 Nc4+ Ke7 Nb6 Kd6 Nd7 Bc8;1;5.0
Bb7 Nxe5 Kd6 Nc4+ Ke7 Nb6 Kd6 Nd7 Bc8 Nf6;1;5.0
Nxe5 Kd6 Nc4+ Ke7 Nb6 Kd6 Nd7 Bc8 Nf6 h3;1;5.0
Kd6 Nc4+ Ke7 Nb6 Kd6 Nd7 Bc8 Nf6 h3 Ng4;1;5.0
Nc4+ Ke7 Nb6 Kd6 Nd7 Bc8 Nf6 h3 Ng4 Bd7;1;5.0
Ke7 Nb6 Kd6 Nd7 Bc8 Nf6 h3 Ng4 Bd7 Nf6;1;5.0
Nb6 Kd6 Nd7 Bc8 Nf6 h3 Ng4 Bd7 Nf6 Be6;1;5.0
Kd6 Nd7 Bc8 Nf6 h3 Ng4 Bd7 Nf6 Be6 gxh3;1;5.0
Nd7 Bc8 Nf6 h3 Ng4 Bd7 Nf6 Be6 gxh3 Bd5;1;5.0
Bc8 Nf6 h3 Ng4 Bd7 Nf6 Be6 gxh3 Bd5 Rg1;1;5.0
Nf6 h3 Ng4 Bd7 Nf6 Be6 gxh3 Bd5 Rg1 Bg2;1;5.0
h3 Ng4 Bd7 Nf6 Be6 gxh3 Bd5 Rg1 Bg2 Rxg2;1;5.0
Ng4 Bd7 Nf6 Be6 gxh3 Bd5 Rg1 Bg2 Rxg2 Kc5;1;5.0
Bd7 Nf6 Be6 gxh3 Bd5 Rg1 Bg2 Rxg2 Kc5 Rg6;1;5.0
Nf6 Be6 gxh3 Bd5 Rg1 Bg2 Rxg2 Kc5 Rg6 Na5;1;5.0
Be6 gxh3 Bd5 Rg1 Bg2 Rxg2 Kc5 Rg6 Na5 Nd7+;1;5.0
gxh3 Bd5 Rg1 Bg2 Rxg2 Kc5 Rg6 Na5 Nd7+ Kc4;1;5.0
Bd5 Rg1 Bg2 Rxg2 Kc5 Rg6 Na5 Nd7+ Kc4 Nc5;1;5.0
Rg1 Bg2 Rxg2 Kc5 Rg6 Na5 Nd7+ Kc4 Nc5 Bxd2+;1;5.0
Bg2 Rxg2 Kc5 Rg6 Na5 Nd7+ Kc4 Nc5 Bxd2+ Kxd2;1;5.0
Rxg2 Kc5 Rg6 Na5 Nd7+ Kc4 Nc5 Bxd2+ Kxd2 Nb3+;1;5.0
Kc5 Rg6 Na5 Nd7+ Kc4 Nc5 Bxd2+ Kxd2 Nb3+ cxb3+;1;5.0
Rg6 Na5 Nd7+ Kc4 Nc5 Bxd2+ Kxd2 Nb3+ cxb3+ Kb4;1;5.0
Na5 Nd7+ Kc4 Nc5 Bxd2+ Kxd2 Nb3+ cxb3+ Kb4 Rb6+;1;5.0
Nd7+ Kc4 Nc5 Bxd2+ Kxd2 Nb3+ cxb3+ Kb4 Rb6+ Ka5;1;5.0
Kc4 Nc5 Bxd2+ Kxd2 Nb3+ cxb3+ Kb4 Rb6+ Ka5 Ne4;1;5.0
Nc5 Bxd2+ Kxd2 Nb3+ cxb3+ Kb4 Rb6+ Ka5 Ne4 Kxb6;1;5.0
Bxd2+ Kxd2 Nb3+ cxb3+ Kb4 Rb6+ Ka5 Ne4 Kxb6 Nf6;1;5.0
Kxd2 Nb3+ cxb3+ Kb4 Rb6+ Ka5 Ne4 Kxb6 Nf6 Kc5;1;5.0
Nb3+ cxb3+ Kb4 Rb6+ Ka5 Ne4 Kxb6 Nf6 Kc5 e3;1;5.0
cxb3+ Kb4 Rb6+ Ka5 Ne4 Kxb6 Nf6 Kc5 e3 Kb4;1;5.0
Kb4 Rb6+ Ka5 Ne4 Kxb6 Nf6 Kc5 e3 Kb4 exd4;1;5.0
Rb6+ Ka5 Ne4 Kxb6 Nf6 Kc5 e3 Kb4 exd4 Ka5;1;5.0
Ka5 Ne4 Kxb6 Nf6 Kc5 e3 Kb4 exd4 Ka5 d5;1;5.0
Ne4 Kxb6 Nf6 Kc5 e3 Kb4 exd4 Ka5 d5 Kb4;1;5.0
Kxb6 Nf6 Kc5 e3 Kb4 exd4 Ka5 d5 Kb4 d6;1;5.0
Nf6 Kc5 e3 Kb4 exd4 Ka5 d5 Kb4 d6 Kc5;1;5.0
Kc5 e3 Kb4 exd4 Ka5 d5 Kb4 d6 Kc5 d7;1;5.0
e3 Kb4 exd4 Ka5 d5 Kb4 d6 Kc5 d7 Kd4;1;5.0
Kb4 exd4 Ka5 d5 Kb4 d6 Kc5 d7 Kd4 d8=Q+;1;5.0
exd4 Ka5 d5 Kb4 d6 Kc5 d7 Kd4 d8=Q+ Ke5;1;5.0
Ka5 d5 Kb4 d6 Kc5 d7 Kd4 d8=Q+ Ke5 Qd5+;1;5.0
d5 Kb4 d6 Kc5 d7 Kd4 d8=Q+ Ke5 Qd5+ Kf4;1;5.0
Kb4 d6 Kc5 d7 Kd4 d8=Q+ Ke5 Qd5+ Kf4 Q5h5;1;5.0
a5 Nxd8 Nc6 Nxb7 Kd7 Nd8 Rb8 Nxc6 Rb4 Nxa5;1;5.0
Nxd8 Nc6 Nxb7 Kd7 Nd8 Rb8 Nxc6 Rb4 Nxa5 e6;1;5.0
Nc6 Nxb7 Kd7 Nd8 Rb8 Nxc6 Rb4 Nxa5 e6 Nc6;1;5.0
Nxb7 Kd7 Nd8 Rb8 Nxc6 Rb4 Nxa5 e6 Nc6 Be7;1;5.0
Kd7 Nd8 Rb8 Nxc6 Rb4 Nxa5 e6 Nc6 Be7 Nxe7;1;5.0
Nd8 Rb8 Nxc6 Rb4 Nxa5 e6 Nc6 Be7 Nxe7 c5;1;5.0
Rb8 Nxc6 Rb4 Nxa5 e6 Nc6 Be7 Nxe7 c5 Nxc8;1;5.0
Nxc6 Rb4 Nxa5 e6 Nc6 Be7 Nxe7 c5 Nxc8 Rc4;1;5.0
Rb4 Nxa5 e6 Nc6 Be7 Nxe7 c5 Nxc8 Rc4 Nd6;1;5.0
Nxa5 e6 Nc6 Be7 Nxe7 c5 Nxc8 Rc4 Nd6 Rb4;1;5.0
e6 Nc6 Be7 Nxe7 c5 Nxc8 Rc4 Nd6 Rb4 Ne8;1;5.0
Nc6 Be7 Nxe7 c5 Nxc8 Rc4 Nd6 Rb4 Ne8 Rc4;1;5.0
Be7 Nxe7 c5 Nxc8 Rc4 Nd6 Rb4 Ne8 Rc4 Nxf6+;1;5.0
Nxe7 c5 Nxc8 Rc4 Nd6 Rb4 Ne8 Rc4 Nxf6+ Ke7;1;5.0
c5 Nxc8 Rc4 Nd6 Rb4 Ne8 Rc4 Nxf6+ Ke7 Nxh5;1;5.0
Nxc8 Rc4 Nd6 Rb4 Ne8 Rc4 Nxf6+ Ke7 Nxh5 Kf7;1;5.0
Rc4 Nd6 Rb4 Ne8 Rc4 Nxf6+ Ke7 Nxh5 Kf7 Nxg7;1;5.0
Nd6 Rb4 Ne8 Rc4 Nxf6+ Ke7 Nxh5 Kf7 Nxg7 Rb4;1;5.0
Rb4 Ne8 Rc4 Nxf6+ Ke7 Nxh5 Kf7 Nxg7 Rb4 Nxe6;1;5.0
Ne8 Rc4 Nxf6+ Ke7 Nxh5 Kf7 Nxg7 Rb4 Nxe6 Rc4;1;5.0
Rc4 Nxf6+ Ke7 Nxh5 Kf7 Nxg7 Rb4 Nxe6 Rc4 Nxc5;1;5.0
Nxf6+ Ke7 Nxh5 Kf7 Nxg7 Rb4 Nxe6 Rc4 Nxc5 Rb4;1;5.0
Ke7 Nxh5 Kf7 Nxg7 Rb4 Nxe6 Rc4 Nxc5 Rb4 Na3;1;5.0
Nxh5 Kf7 Nxg7 Rb4 Nxe6 Rc4 Nxc5 Rb4 Na3 Kg7;1;5.0
Kf7 Nxg7 Rb4 Nxe6 Rc4 Nxc5 Rb4 Na3 Kg7 Nb5;1;5.0
Nxg7 Rb4 Nxe6 Rc4 Nxc5 Rb4 Na3 Kg7 Nb5 Rc4;1;5.0
Rb4 Nxe6 Rc4 Nxc5 Rb4 Na3 Kg7 Nb5 Rc4 Nd6;1;5.0
Nxe6 Rc4 Nxc5 Rb4 Na3 Kg7 Nb5 Rc4 Nd6 Rb4;1;5.0
Rc4 Nxc5 Rb4 Na3 Kg7 Nb5 Rc4 Nd6 Rb4 Nd7;1;5.0
Nxc5 Rb4 Na3 Kg7 Nb5 Rc4 Nd6 Rb4 Nd7 Ra4;1;5.0
Rb4 Na3 Kg7 Nb5 Rc4 Nd6 Rb4 Nd7 Ra4 Nf5+;1;5.0
Na3 Kg7 Nb5 Rc4 Nd6 Rb4 Nd7 Ra4 Nf5+ Kf7;1;5.0
Kg7 Nb5 Rc4 Nd6 Rb4 Nd7 Ra4 Nf5+ Kf7 Nxd4;1;5.0
Nb5 Rc4 Nd6 Rb4 Nd7 Ra4 Nf5+ Kf7 Nxd4 Rc4;1;5.0
Rc4 Nd6 Rb4 Nd7 Ra4 Nf5+ Kf7 Nxd4 Rc4 Nb6;1;5.0
Nd6 Rb4 Nd7 Ra4 Nf5+ Kf7 Nxd4 Rc4 Nb6 Rb4;1;5.0
Rb4 Nd7 Ra4 Nf5+ Kf7 Nxd4 Rc4 Nb6 Rb4 b3;1;5.0
Nd7 Ra4 Nf5+ Kf7 Nxd4 Rc4 Nb6 Rb4 b3 Kg7;1;5.0
Ra4 Nf5+ Kf7 Nxd4 Rc4 Nb6 Rb4 b3 Kg7 c3;1;5.0
Nf5+ Kf7 Nxd4 Rc4 Nb6 Rb4 b3 Kg7 c3 Kf7;1;5.0
Kf7 Nxd4 Rc4 Nb6 Rb4 b3 Kg7 c3 Kf7 cxb4;1;5.0
Nxd4 Rc4 Nb6 Rb4 b3 Kg7 c3 Kf7 cxb4 Kg7;1;5.0
Rc4 Nb6 Rb4 b3 Kg7 c3 Kf7 cxb4 Kg7 Bb2;1;5.0
Nb6 Rb4 b3 Kg7 c3 Kf7 cxb4 Kg7 Bb2 Kf7;1;5.0
Rb4 b3 Kg7 c3 Kf7 cxb4 Kg7 Bb2 Kf7 Qc1;1;5.0
b3 Kg7 c3 Kf7 cxb4 Kg7 Bb2 Kf7 Qc1 Kg7;1;5.0
Kg7 c3 Kf7 cxb4 Kg7 Bb2 Kf7 Qc1 Kg7 Qc7+;1;5.0
c3 Kf7 cxb4 Kg7 Bb2 Kf7 Qc1 Kg7 Qc7+ Kg6;1;5.0
Kf7 cxb4 Kg7 Bb2 Kf7 Qc1 Kg7 Qc7+ Kg6 Nd7;1;5.0
cxb4 Kg7 Bb2 Kf7 Qc1 Kg7 Qc7+ Kg6 Nd7 Kg7;1;5.0
Kg7 Bb2 Kf7 Qc1 Kg7 Qc7+ Kg6 Nd7 Kg7 Qd8;1;5.0
Bb2 Kf7 Qc1 Kg7 Qc7+ Kg6 Nd7 Kg7 Qd8 Kf7;1;5.0
Kf7 Qc1 Kg7 Qc7+ Kg6 Nd7 Kg7 Qd8 Kf7 Qg5;1;5.0
Qc1 Kg7 Qc7+ Kg6 Nd7 Kg7 Qd8 Kf7 Qg5 Ke8;1;5.0
Kg7 Qc7+ Kg6 Nd7 Kg7 Qd8 Kf7 Qg5 Ke8 Qg7;1;5.0
Qc7+ Kg6 Nd7 Kg7 Qd8 Kf7 Qg5 Ke8 Qg7 Kd8;1;5.0
Kg6 Nd7 Kg7 Qd8 Kf7 Qg5 Ke8 Qg7 Kd8 Qf7;1;5.0
Nd7 Kg7 Qd8 Kf7 Qg5 Ke8 Qg7 Kd8 Qf7 Kc7;1;5.0
Kg7 Qd8 Kf7 Qg5 Ke8 Qg7 Kd8 Qf7 Kc7 Qf6;1;5.0
Qd8 Kf7 Qg5 Ke8 Qg7 Kd8 Qf7 Kc7 Qf6 Kxd7;1;5.0
Kf7 Qg5 Ke8 Qg7 Kd8 Qf7 Kc7 Qf6 Kxd7 Rc1;1;5.0
Qg5 Ke8 Qg7 Kd8 Qf7 Kc7 Qf6 Kxd7 Rc1 Ke8;1;5.0
Ke8 Qg7 Kd8 Qf7 Kc7 Qf6 Kxd7 Rc1 Ke8 Rc6;1;5.0
Qg7 Kd8 Qf7 Kc7 Qf6 Kxd7 Rc1 Ke8 Rc6 Kd7;1;5.0
Kd8 Qf7 Kc7 Qf6 Kxd7 Rc1 Ke8 Rc6 Kd7 Qd6+;1;5.0
Qf7 Kc7 Qf6 Kxd7 Rc1 Ke8 Rc6 Kd7 Qd6+ Ke8;1;5.0
Kc7 Qf6 Kxd7 Rc1 Ke8 Rc6 Kd7 Qd6+ Ke8 Qc7;1;5.0
Qf6 Kxd7 Rc1 Ke8 Rc6 Kd7 Qd6+ Ke8 Qc7 Kf8;1;5.0
Kxd7 Rc1 Ke8 Rc6 Kd7 Qd6+ Ke8 Qc7 Kf8 Re6;1;5.0
Rc1 Ke8 Rc6 Kd7 Qd6+ Ke8 Qc7 Kf8 Re6 Kg8;1;5.0
Ke8 Rc6 Kd7 Qd6+ Ke8 Qc7 Kf8 Re6 Kg8 Qc8+;1;5.0
Rc6 Kd7 Qd6+ Ke8 Qc7 Kf8 Re6 Kg8 Qc8+ Kg7;1;5.0
